id,day,weight,gender,adrenal,liver,heart,appendix,femstate,gonfat,bat,sulcer,kmethod,tail,blength,place,intestine,year,ADWBWind,gonind
rat252,148,316,1,79,12.04,1.28,6.96,2,0.45,0.354,2,1,18,21,3,194,8,0.25,0.371563556432483
rat253,177,252,2,83.5,12.07,0.97,4.14, ,2.51,0.198,1,1,15.7,20,3,138,8,0.331349206349206,1.25561603747777
rat254,127,339,2,97.5,12.08,1.51,3.9, ,1.69,0.248,1,1,16,22.5,3,155,7,0.287610619469027,0.989541193613748
rat255,0,423,1,53,12.08,0.96,7.89,4,34.24,0.973,1,4,18.2,22,6,132, ,0.125295508274232,3.56218180106798
rat256,167,251,2,50,12.2,0.91,2.1, ,7.7,0.37,1,3,15.5,21.5,1, ,3,0.199203187250996,2.16332302566054
rat257,94,296,2,81.5,12.24,1.25,2.38, ,2.45,0.476,1,1,15.8,21.5,3,142,7,0.275337837837838,1.23837423104327
rat258,217,246,1,107.5,12.26,0.99,3.91,1,1.23,0.318,1,1,16.3,19,3,139,8,0.436991869918699,0.802001585472027
rat259,244,362,2,60,12.28,1.26,4.1, ,3.08,0.29,1,1,18,23,3,162,8,0.165745856353591,1.40609698841607
rat260,135,277,2,70,12.28,1.13,4.68, ,1.17,0.487,1,1,15.5,21,3,143,8,0.252707581227437,0.774727167552368
rat261,30,263,2,84,12.28,1.22,3.24, ,1.1,0.31,1,1,15,20,3,141,7,0.319391634980989,0.741937344729377
rat262,250,310,1,110,12.3,1.3,2.2,1,7.3,0.265,1,3,17.5,23,1, ,3,0.354838709677419,2.11625551480255
rat263,244,250,1,114,12.32,1.14,1.72,2,0.86,0.178,1,3,15.8,21,3,152,8,0.456,0.62057648772511
rat264,0,365,1,84.5,12.35,0.88,7.29,4,6.08,0.878,1,4,18.4,22,8,128, ,0.231506849315068,1.95727390770563
rat265,244,222,1,120,12.36,0.8,4.45,3,3.24,0.247,3,1,15.8,19.5,3,132,8,0.540540540540541,1.44456326924387
rat266,135,399,2,112.5,12.4,1.5,2.37, ,1.93,0.361,2,1,17,21.5,3,167,8,0.281954887218045,1.07500242302898
rat267,0,453,1,77.5,12.49,1.1,9.87,4,30.5,0.988,1,4,17.8,22.5,7,148, ,0.171081677704194,3.44998754583159
rat268,250,248,1,85,12.5,0.9,2.5,1,5.2,0.185,1,3,16.5,21,1, ,3,0.342741935483871,1.82454929205105
rat269,251,316,2,85,12.5,1.5,3.8, ,3.3,0.255,2,3,17.5,22.5,1, ,3,0.268987341772152,1.45861502269952
rat270,16,262.5,1,117.5,12.5,1.1,2.1,4,0,0.311,2,3,16,24,2, ,3,0.447619047619048,0
rat271,45,296.5,2,160,12.5,1.3,3.4, ,1.6,0.51,3,3,16,24,2, ,5,0.539629005059022,0.955511445027436
rat272,169,188,1,80,12.51,1.06,2.92,4,0.32,0.346,1,1,15.5,19,3,137,7,0.425531914893617,0.27763173659828
rat273,169,223,1,108,12.56,0.84,3.69,1,2.27,0.316,1,1,17.2,18.5,3,146,7,0.484304932735426,1.18478998490916
rat274,169,259,2,84,12.58,0.98,3.94, ,1.64,0.324,1,1,16.7,21,3,143,7,0.324324324324324,0.970778917158225
rat275,169,374,2,133,12.6,1.45,4.76, ,1.44,0.27,1,1,14.4,24,3,152,7,0.355614973262032,0.89199803930511
rat276,258,308,2,97.5,12.62,0.99,3.96, ,3.42,0.186,1,1,17.1,20.5,3,148,8,0.316558441558442,1.48613969608961
rat277,94,252,2,75,12.69,1.25,2.88, ,1.5,0.259,1,1,14.5,20.5,3,144,7,0.297619047619048,0.916290731874155
rat278,230,232,1,65,12.73,0.69,2.08,3,1.43,0.152,1,1,16.8,19,3,136,8,0.280172413793103,0.887891257352457
rat279,177,286,1,96.5,12.75,1.19,3.09,3,2.67,0.226,1,1,16.8,20,3,155,8,0.337412587412587,1.30019166206648
rat280,167,150,1,30,12.8,0.63,1.9,4,1.5,0.22,1,1,14.3,18.5,1, ,3,0.2,0.916290731874155
rat281,17,283.5,2,103.5,12.8,1.3,4.2, ,1.8,0.553,2,3,16,22.5,2, ,3,0.365079365079365,1.02961941718116
rat282,0,388,1,97,12.81,0.91,6.5,4,17.83,0.592,1,4,18.3,22.5,7,142, ,0.25,2.93545134266906
rat283,64,336,2,106,12.86,1.29,3.54, ,1.28,0.499,1,1,17,22,3,148,7,0.31547619047619,0.824175442966349
rat284,339,314,1,116.8,12.87,1.16,3.64,1,4.7,0.648,1,1,17.2,20.8,3,154.5,6,0.371974522292994,1.7404661748405
rat285,59,236.9,2,76,12.9,1,2.9, ,2.6,0.356,4,3,17,22.5,2, ,5,0.320810468552132,1.28093384546206
rat286,148,268,1,106,12.93,1.08,7.13,2,0,0.208,1,1,15.5,20.5,3,170,8,0.395522388059701,0
rat287,244,265,2,87,12.94,1.16,3.41, ,2.23,0.295,1,1,16,21,3,127,8,0.328301886792453,1.17248213723457
rat288,258,193.5,2,96,12.95,0.75,3.34, ,1.2,0.18,1,1,15.9,19,3,136,8,0.496124031007752,0.78845736036427
rat289,230,218,2,84.5,12.96,0.81,3.9, ,2.18,0.304,1,1,14.7,19,3,136,8,0.387614678899083,1.15688119679209
rat290,196,208,2,79,12.97,0.71,2.66, ,1.19,0.314,1,1,15.4,18.5,3,127,8,0.379807692307692,0.783901543828409
rat291,261,270,1,83,13,1.09,3.24,1,9.04,0.576,1,1,17,22,9, ,2,0.307407407407407,2.30657711426358
rat292,261,352,1,144,13,1.3,4.97,1,4.29,0.391,1,1,17,23,9, ,2,0.409090909090909,1.66581824587021
rat293,261,359,1,153,13,1.31,4.4,4,2.66,0.881,1,1,18,24,9, ,2,0.426183844011142,1.29746314741328
rat294,64,225,2,94,13.03,0.91,2.48, ,1.98,0.37,2,1,17,21.5,3,155,7,0.417777777777778,1.09192330051731
rat295,244,277,1,150,13.07,1.27,3.43,4,0.34,0.21,2,1,16.8,21.5,3,161,8,0.541516245487365,0.29266961396282
rat296,250,337,2,85,13.1,1.6,2.3, ,3.5,0.285,1,3,17.5,24.5,1, ,3,0.252225519287834,1.50407739677627
rat297,30,340,2,141,13.1,1.25,1.89, ,2.86,0.41,1,1,17.4,23,3,144,7,0.414705882352941,1.35066718347674
rat298,0,465,1,95.5,13.11,1.03,7.01,4,14.37,1.02,1,4,17.8,21.5,8,138, ,0.205376344086022,2.7324175575505
rat299,0,470,1,116,13.12,1.06,9.28,4,18.99,0.861,1,4,17.7,22.5,7,144, ,0.246808510638298,2.99523214851231
rat300,148,283,1,101.5,13.22,1.34,2.64,4,2.14,0.398,1,1,16,21522,3,145,8,0.358657243816254,1.14422279992016
rat301,0,405,1,65.5,13.26,1.02,8.04,4,19.13,0.807,1,4,17.1,21,8,138, ,0.161728395061728,3.0022112396517
rat302,0,348,1,93.5,13.37,1.19,5.76,4,7.62,0.301,1,4,17.8,22,8,152, ,0.26867816091954,2.1540850846756
rat303,244,240,2,92.5,13.41,0.82,4.89, ,1.79,0.356,2,1,16.2,20,3,146,8,0.385416666666667,1.02604159583327
rat304,127,224,1,85,13.45,1.01,4.29,4,0.44,0.191,1,1,12.5,20,3,138,7,0.379464285714286,0.364643113587909
rat305,244,307,2,104,13.48,1.07,7.53, ,1.54,0.267,1,1,17.8,22.5,3,148,8,0.338762214983713,0.932164081030445
rat306,67,353.3,2,99,13.5,1.3,5, ,2,0.436,2,3,18,25.5,2, ,5,0.280215114633456,1.09861228866811
rat307,81,237.2,2,121.5,13.5,1,2.4, ,2.1,0.394,2,3,14.5,20.5,2, ,5,0.512225969645869,1.1314021114911
rat308,230,253,1,128,13.51,0.9,3.41,1,2.49,0.275,1,1,17,19.5,3,146,8,0.505928853754941,1.24990173621434
rat309,127,302,2,58.5,13.53,1.72,2.99, ,1.08,0.38,1,1,16,21.5,3,150,7,0.193708609271523,0.732367893713227
rat310,230,295,1,171.5,13.54,0.87,4.01,1,7.78,0.372,3,1,16.4,21.5,3,152,8,0.58135593220339,2.17247640764703
rat311,217,263,2,56,13.56,1.04,2.56, ,2.3,0.362,1,1,16.5,20,3,132,8,0.212927756653992,1.19392246847243
rat312,230,378,2,99.5,13.56,1.19,3.66, ,3.17,0.49,1,3,17.2,22,3,133,8,0.263227513227513,1.42791603581071
rat313,0,383,1,84,13.6,1.02,9.35,4,19.68,0.639,1,4,17.6,22.5,8,146, ,0.219321148825065,3.02916704964023
rat314,135,342,1,140.5,13.62,1.38,4.13,3,4.69,0.274,1,1,18.5,23.5,3,174,8,0.410818713450292,1.73871024813824
rat315,127,266,1,116.5,13.63,1.11,6.19,1,0.68,0.539,1,1,15.5,20,3,166,7,0.43796992481203,0.518793793415168
rat316,166,226,1,104,13.7,1.2,2.8,1,3.3,0.139,1,3,17,22.5,1, ,3,0.460176991150442,1.45861502269952
rat317,30,265,1,123,13.7,1.01,4.01,4,1.17,0.37,1,1,16,21,3,122,7,0.464150943396226,0.774727167552368
rat318,244,245,1,129.5,13.72,0.94,2.45,3,2.42,0.183,3,1,16,20,3,140,8,0.528571428571429,1.22964055107451
rat319,94,410,2,49,13.79,1.94,5.91, ,2.16,0.48,5,1,18,23,3,158,7,0.119512195121951,1.15057202759882
rat320,251,382,2,100,13.8,2,2.6, ,3.8,0.33,1,3,17.5,24.5,1, ,3,0.261780104712042,1.56861591791385
rat321,250,330,1,130,13.8,1.7,2.3,1,4.6,0.185,1,3,17.5,24,1, ,3,0.393939393939394,1.7227665977411
rat322,12,279.5,2,98.5,13.8,1.1,2.2, ,1.4,0.42,1,3,16.5,22,2, ,3,0.352415026833631,0.8754687373539
rat323,221,394,2,78,13.8,1.43,4.92, ,2.47,0.62,1,1,17.4,23.5,3,148,7,0.197969543147208,1.24415459395877
rat324,127,355,2,66.5,13.87,1.72,2.71, ,2.12,0.295,1,1,17.5,22,3,155,7,0.187323943661972,1.13783300182139
rat325,221,226,1,103,13.9,0.81,2.41,2,0,0.243,1,1,17,21,3,146,7,0.455752212389381,0
rat326,127,292,2,67,13.96,1.91,6.29, ,0.61,0.477,1,1,16.8,22,3,161,7,0.229452054794521,0.476234178996372
rat327,94,264,1,122,13.98,1.24,3.67,3,2.74,0.351,1,1,15.3,20.5,3,166,7,0.462121212121212,1.31908561142644
rat328,261,319,1,85,14,1.2,4.82,1,5.43,0.261,1,1,16.5,22.5,9, ,2,0.266457680250784,1.86097453824953
rat329,261,275,1,146,14,0.86,4.5,1,0.89,0.354,3,1,16.5,22,9, ,2,0.530909090909091,0.636576829071551
rat330,127,276,2,76.5,14.04,1.21,5.55, ,1.7,0.404,1,1,17,21,3,124,7,0.277173913043478,0.993251773010283
rat331,64,397,2,99.5,14.05,1.62,3.81, ,3.72,0.428,1,1,17.8,23.5,3,150,7,0.250629722921914,1.55180879959746
rat332,0,425,1,85,14.06,1.07,5.38,4,50.69,0.874,1,4,18.5,21.5,8,134, ,0.2,3.94526433920795
rat333,162,314,1,150,14.07,1.1,4.81,2,0,0.486,1,1,17,22.5,3,165,8,0.477707006369427,0
rat334,248,348,2,69.5,14.09,1.46,4.24, ,2.29,0.231,1,1,17,21.5,3,140,7,0.199712643678161,1.19088756477728
rat335,94,317,1,149,14.18,1.5,3.53,3,0,0.31,1,1,18,21.5,3,162,7,0.470031545741325,0
rat336,64,256,1,167,14.18,1.27,2.73,4,1.65,0.41,2,1,15.5,20.5,3,151,7,0.65234375,0.974559639998131
rat337,166,313,1,147.5,14.2,1.4,4.2,4,7.5,0.334,4,3,17.5,23.5,1, ,3,0.471246006389776,2.14006616349627
rat338,70,414,2,76,14.2,1.8,3, ,4.7,1.054,1,3,17.5,23.5,3,153,9,0.183574879227053,1.7404661748405
rat339,70,366,2,92,14.2,1.6,3.6, ,3.1,0.67,1,3,17.5,22,3,125,9,0.251366120218579,1.41098697371026
rat340,339,412,2,105.1,14.24,1.58,2.95, ,2.52,0.364,1,1,18.8,22.5,3,150,6,0.255097087378641,1.25846098961001
rat341,196,356,1,150.5,14.27,1.12,3.24,1,4.79,0.269,1,1,15.7,21.5,3,162,8,0.422752808988764,1.7561322915849
